upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_vivienda,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_luz_electrica,vivi_linea_fija,vivi_celular,vivi_banho,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_personal_domestico,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_tiene_trabajo,jefe_quiere_trabajo,jefe_caja_jubilacion1
2930,11,1,2018,932,3728,6,20,6052351.022573154,488172,239969,1,5,3,3,7,3,5,2,5,2,1,6,1,1,2,1,2,7,1,1,6,6,1,6,1,1,1,6,1,6,1,1,1,6,1,1,1,6,1,2,0,1,0,3,0,1,1,0,2,2,0,4,1,37,3,12,1,7,1,3,1,0,6
2930,21,1,2018,1034,4136,6,20,620772.9468599039,488172,239969,1,3,2,4,5,4,2,2,2,2,1,6,1,1,2,1,2,2,1,1,6,6,6,6,1,1,1,6,1,1,6,1,6,1,6,1,6,1,0,3,0,0,2,2,0,2,2,0,2,2,0,4,1,34,3,15,1,7,1,99,0,0,0
2930,22,1,2018,929,4645,6,20,575355.5275362323,488172,239969,1,3,2,4,5,1,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,1,6,1,0,4,0,1,2,1,1,4,3,1,3,2,1,5,1,34,2,4,5,7,1,4,1,0,6
2930,23,1,2018,1088,3264,6,20,691482.9661835753,488172,239969,1,4,2,4,5,1,3,2,3,2,1,6,1,1,2,1,2,2,1,1,6,6,6,6,1,1,1,1,6,6,6,6,6,6,6,6,6,1,0,3,0,0,2,1,0,2,2,0,2,1,0,3,1,28,3,9,2,7,1,4,1,0,6
2930,24,1,2018,829,829,6,20,2304391.9484702107,488172,239969,1,3,2,4,4,4,6,2,6,2,1,6,1,1,2,1,2,1,1,1,6,6,1,6,1,1,1,6,1,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,59,1,6,4,7,1,4,1,0,6
2930,25,1,2018,869,6083,6,20,519148.3229813668,488172,239969,1,6,4,4,4,4,6,2,6,2,1,6,1,1,2,1,2,1,1,4,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,6,6,1,1,4,0,0,1,5,1,2,1,1,2,5,1,7,0,67,1,4,2,7,1,4,1,0,6
2930,26,1,2018,876,2628,6,20,977204.0611916272,488172,239969,1,4,2,3,5,1,6,2,6,2,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,1,6,1,1,2,0,0,1,2,0,1,1,0,1,2,0,3,1,35,1,16,1,7,1,4,1,0,6
3027,1,1,2018,493,1479,6,20,1121292.1666666667,488172,239969,1,5,2,4,5,1,2,2,2,2,1,6,1,1,2,1,1,4,6,NA,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,1,2,0,1,1,0,2,1,1,3,1,39,1,6,2,7,1,5,1,0,6
3027,2,1,2018,392,1568,6,20,399297.25,488172,239969,1,3,3,4,4,3,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,5,0,0,1,0,3,4,1,3,2,2,0,4,0,88,1,2,1,7,6,4,1,0,6
3027,4,1,2018,490,1960,6,20,132816.6666666667,488172,239969,1,3,2,3,1,3,2,5,2,5,1,6,6,1,7,1,1,4,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,2,0,0,0,4,0,0,0,0,2,2,0,4,1,58,1,4,1,7,1,4,1,0,6
3027,5,1,2018,503,2012,6,20,288122.25,488172,239969,1,1,1,3,1,4,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,0,2,2,0,2,2,0,3,1,0,4,0,46,1,7,1,7,1,4,1,0,6
3027,6,1,2018,439,1317,6,20,428905.5555555555,488172,239969,1,5,3,4,5,4,2,2,2,2,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,0,1,1,2,1,1,2,1,0,3,0,70,1,4,1,7,1,99,0,0,0
3027,8,1,2018,604,2416,6,20,793612.25,488172,239969,1,2,2,4,4,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,1,1,6,6,6,6,1,6,6,6,1,1,2,0,1,1,2,0,2,2,0,2,2,1,4,0,35,1,12,1,7,1,2,1,0,6
3027,9,1,2018,406,1218,6,20,966525,488172,239969,1,3,2,3,4,4,2,1,2,1,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,1,2,2,0,2,1,2,0,3,0,77,1,1,1,1,1,99,0,0,0
3027,10,1,2018,558,1674,6,20,373479.6666666667,488172,239969,1,4,2,4,5,4,2,1,2,1,1,6,1,1,6,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,0,3,0,1,1,1,0,2,2,0,3,0,1,3,1,27,1,6,5,7,1,4,1,0,6
3027,11,1,2018,433,1299,6,20,1536819.4444444447,488172,239969,1,5,4,3,4,4,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,0,3,0,0,0,3,0,0,0,0,3,0,0,3,1,56,1,6,4,7,1,4,1,0,6
3027,12,1,2018,542,2710,6,20,806847.8,488172,239969,1,3,2,4,4,1,2,2,2,2,1,6,1,1,2,1,1,1,6,NA,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,2,0,1,2,2,0,3,3,0,3,2,0,5,0,41,1,6,2,7,1,2,1,0,6
3027,13,1,2018,439,1317,6,20,2404083.3333333335,488172,239969,1,4,3,4,5,4,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,6,6,1,1,2,0,0,0,3,0,0,0,0,2,1,0,3,1,42,1,6,1,1,1,2,1,0,1
3242,17,1,2018,181,724,6,2,643019.8333333333,488172,239969,1,2,2,4,3,4,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,6,6,1,6,6,6,1,1,4,0,0,1,2,1,2,1,1,2,2,0,4,0,67,1,5,1,7,1,4,1,0,6
3242,18,1,2018,255,1020,6,2,409445.0829307571,488172,239969,1,4,2,4,3,4,2,2,2,2,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,1,1,1,1,1,0,4,0,1,1,2,0,2,2,0,2,2,0,4,1,61,1,3,4,1,1,99,0,0,0
3242,19,1,2018,165,660,6,2,347632.85024154617,488172,239969,1,3,2,3,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,1,6,1,6,6,1,6,6,6,6,6,1,1,4,0,0,0,3,1,1,0,1,1,3,0,4,0,64,1,5,1,1,1,4,1,0,6
3242,20,1,2018,176,528,6,2,1237404.6484165334,488172,239969,1,4,3,4,4,4,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,2,1,1,0,1,1,2,1,3,0,68,1,6,1,7,1,4,1,0,6
3242,21,1,2018,145,145,6,2,1322814.9804697903,488172,239969,1,3,2,4,3,4,2,2,2,2,1,6,1,1,2,1,1,4,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,6,6,6,6,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,66,1,1,4,1,6,4,1,0,6
3242,22,1,2018,160,480,6,2,847506.8169618901,488172,239969,1,4,3,4,3,2,2,1,2,1,1,6,1,1,7,1,3,1,1,1,6,6,6,6,1,1,6,6,1,6,6,1,6,1,6,6,6,1,0,4,0,0,0,1,2,2,0,2,1,2,0,3,0,29,1,6,5,7,1,4,1,0,6
3242,27,1,2018,201,1005,6,2,687294.9758454111,488172,239969,1,2,2,4,1,4,7,4,7,4,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,0,3,1,2,1,1,2,3,1,5,1,42,1,4,2,7,1,4,1,0,6
3242,28,1,2018,145,145,6,2,1738164.2512077307,488172,239969,1,2,1,4,3,3,6,1,6,1,1,6,1,1,7,1,1,1,6,NA,6,6,6,1,6,1,6,1,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,75,1,2,3,7,6,6,1,0,6
3242,29,1,2018,177,531,6,2,535368.3843263559,488172,239969,1,4,2,4,4,4,6,2,6,2,1,6,1,1,2,1,1,4,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,6,6,1,1,1,1,2,0,0,1,2,0,1,1,0,2,1,1,3,0,45,1,9,2,7,1,4,1,0,6
3242,30,1,2018,167,1002,6,2,1108824.63768116,488172,239969,1,3,2,4,3,4,6,1,6,1,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,1,6,1,1,4,0,0,1,3,2,3,1,2,4,2,0,6,0,72,1,3,1,1,6,99,0,0,0
3242,31,1,2018,197,591,6,2,731091.196994096,488172,239969,1,3,2,4,5,4,6,2,6,2,1,6,1,1,2,1,1,5,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,1,1,1,2,0,0,0,3,0,0,0,0,1,2,0,3,0,51,1,12,1,7,1,4,1,0,6
3242,32,1,2018,145,145,6,2,1485966.5507246386,488172,239969,1,2,1,4,1,4,6,1,6,1,1,6,1,1,7,1,1,4,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,76,1,3,5,7,1,4,1,0,6
3244,1,1,2018,192,192,6,2,804696.6731898268,488172,239969,1,1,1,2,1,3,7,4,6,4,1,6,1,1,7,6,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,58,1,7,5,7,1,4,1,0,6
3244,2,1,2018,214,1070,6,2,576716.046966734,488172,239969,1,5,4,4,5,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,1,6,1,6,1,6,1,1,2,0,0,1,4,0,1,1,0,2,3,0,5,0,56,1,15,1,1,1,4,1,0,6
3244,3,1,2018,120,240,6,2,1262996.5753424703,488172,239969,1,3,2,2,1,3,2,2,2,2,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,6,6,6,1,6,6,6,6,1,6,6,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,74,2,6,1,7,1,4,1,0,6
3244,4,1,2018,224,672,6,2,1931830.832789744,488172,239969,1,3,2,4,5,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,1,1,1,6,1,6,1,1,1,6,1,1,2,0,1,0,2,0,1,1,0,2,1,0,3,0,37,2,13,2,6,1,1,1,0,1
3244,5,1,2018,255,765,6,2,1449781.2024353172,488172,239969,1,2,2,4,5,4,2,2,2,2,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,1,1,6,6,6,1,6,1,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,32,2,17,2,7,1,4,1,0,6
3244,27,1,2018,227,681,6,2,1570471.7329854376,488172,239969,1,3,2,4,5,4,2,2,2,2,1,6,1,1,3,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,6,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,37,2,16,1,1,1,1,1,0,1
3244,28,1,2018,219,1314,6,2,186544.5498383264,488172,239969,1,3,3,4,1,3,2,2,2,2,1,6,1,1,7,1,1,5,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,2,3,0,3,3,0,4,2,1,6,0,54,1,4,2,7,1,4,1,0,6
3244,29,1,2018,187,1122,6,2,277452.7071102424,488172,239969,1,4,4,2,3,1,7,4,6,4,1,6,1,1,6,1,1,1,6,NA,6,6,6,1,6,1,1,6,6,6,6,6,6,6,1,1,6,1,1,4,0,1,1,3,1,3,2,1,4,2,1,6,0,56,1,6,1,7,1,2,1,0,6
3244,30,1,2018,286,858,6,2,1242124.7553816093,488172,239969,1,5,4,4,5,4,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,1,6,1,1,2,0,1,0,2,0,1,1,0,1,2,0,3,0,24,1,12,2,7,1,4,1,0,6
3244,31,1,2018,198,792,6,2,434840.0603392058,488172,239969,1,2,2,2,4,4,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,1,6,1,6,1,6,1,1,4,0,1,0,2,1,2,1,1,2,2,1,4,0,58,1,6,1,7,1,4,1,0,6
3244,32,1,2018,174,522,6,2,484564.3074581448,488172,239969,1,2,2,4,1,4,2,1,2,1,1,6,1,1,7,6,1,4,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,1,2,0,1,1,0,2,1,1,3,1,38,1,1,1,7,6,5,1,0,6
3344,11,1,2018,297,2376,6,2,630822.5,488172,239969,1,2,2,4,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,1,4,0,1,3,3,1,5,4,1,4,4,1,8,0,64,1,3,2,7,6,2,1,0,6
3344,12,1,2018,269,269,6,2,2620000,488172,239969,1,1,1,4,1,3,2,1,2,1,1,6,1,6,NA,6,1,1,6,NA,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,46,1,6,5,7,1,4,1,0,6
3344,13,1,2018,214,428,6,2,1250254.1666666665,488172,239969,1,1,1,3,1,3,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,35,1,6,2,7,1,99,0,1,0
3344,15,1,2018,171,171,6,2,781458.3333333334,488172,239969,1,2,2,4,3,1,2,1,2,1,1,6,1,1,7,1,3,1,1,1,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,50,1,5,2,7,1,4,1,0,6
3344,16,1,2018,188,564,6,2,935808.3333333334,488172,239969,1,4,2,3,3,4,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,6,1,1,1,6,1,6,6,6,6,6,6,6,6,6,1,4,0,0,0,1,2,2,0,2,1,2,0,3,0,78,1,2,1,1,1,4,1,0,6
3344,45,1,2018,222,444,6,2,506770.8333333333,488172,239969,1,2,2,3,3,4,2,2,2,2,1,6,6,1,6,1,1,1,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,0,4,0,0,1,0,1,2,1,1,1,1,0,2,1,76,2,12,4,1,1,3,1,0,6
3344,47,1,2018,280,1120,6,2,503545.8333333333,488172,239969,1,2,2,3,1,4,9,7,13,8,1,6,1,1,6,1,1,4,1,4,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,0,0,4,0,0,0,0,1,3,0,4,0,56,1,5,2,7,1,4,1,0,6
3388,19,1,2018,252,1260,6,2,814272.4659159789,488172,239969,1,2,2,4,5,4,2,2,2,1,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,1,2,2,0,3,3,0,2,3,1,5,0,37,1,6,2,7,1,4,1,0,6
3388,20,1,2018,130,260,6,2,600000,488172,239969,1,2,2,3,4,4,3,2,3,2,1,6,6,1,7,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,1,6,1,6,6,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,67,1,2,2,7,6,4,1,0,6
3388,21,1,2018,235,1175,6,2,902079.4666666666,488172,239969,1,2,2,4,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,6,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,1,4,0,1,1,0,2,3,0,5,0,49,1,2,2,7,1,4,1,0,6
3388,22,1,2018,227,1135,6,2,945399.7233613244,488172,239969,1,2,2,4,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,6,6,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,1,3,0,2,2,0,3,2,0,5,1,51,1,3,1,7,1,5,1,0,6
3388,23,1,2018,238,1904,6,2,461224.3333333333,488172,239969,1,2,2,3,3,3,2,2,2,1,1,6,1,1,7,1,1,1,6,NA,6,6,6,1,6,1,6,6,1,6,6,6,6,6,6,6,6,1,0,4,0,0,2,5,1,3,2,1,4,4,1,8,1,49,1,1,4,7,6,2,1,0,6
3388,24,1,2018,233,1165,6,2,1460049.4666666666,488172,239969,1,5,3,4,4,4,2,2,2,2,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,4,0,0,1,4,0,1,1,0,3,2,0,5,0,39,1,16,2,1,1,1,1,0,1
3388,32,1,2018,249,1245,6,2,884127.8,488172,239969,1,4,3,3,5,4,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,1,6,1,1,4,0,0,1,4,0,1,1,0,2,3,0,5,0,53,1,6,2,7,1,3,1,0,6
3388,33,1,2018,210,630,6,2,478958.3333333333,488172,239969,1,4,4,4,5,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,0,3,0,0,0,0,1,2,0,3,0,52,1,6,1,7,1,4,1,0,6
3388,35,1,2018,274,2192,6,2,288320.875,488172,239969,1,6,4,4,4,4,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,3,5,0,3,3,0,2,6,0,8,0,48,1,6,1,7,1,3,1,0,6
3388,36,1,2018,260,1040,6,2,262229.1666666667,488172,239969,1,2,2,4,5,4,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,1,1,2,0,2,2,0,2,2,1,4,0,39,1,6,1,7,1,4,1,0,6
3388,37,1,2018,194,582,6,2,402097.2222222222,488172,239969,1,3,3,4,4,3,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,1,0,3,0,0,0,2,1,1,0,1,0,3,0,3,0,77,1,4,4,7,1,4,1,0,6
3396,18,1,2018,129,258,6,2,766275,488172,239969,1,4,3,4,3,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,6,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,0,2,2,0,2,1,1,0,2,0,70,1,4,1,7,1,4,1,0,6
3396,19,1,2018,274,822,6,2,1331861.1111111112,488172,239969,1,2,1,3,3,3,5,2,5,2,1,6,1,1,2,1,2,4,6,NA,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,6,1,1,2,0,0,1,2,0,1,1,0,1,2,0,3,0,39,1,11,1,1,1,2,1,0,1
3396,20,1,2018,230,1150,6,2,604621.1333333334,488172,239969,1,4,2,4,4,1,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,6,6,1,1,4,0,0,1,3,1,2,1,1,2,3,0,5,0,68,1,2,1,7,1,4,1,0,6
3396,21,1,2018,218,654,6,2,1027433.3333333334,488172,239969,1,3,2,3,4,4,6,1,6,1,1,6,1,1,3,1,1,4,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,4,0,0,1,2,0,1,1,0,1,2,0,3,0,45,1,12,2,7,1,4,1,0,6
3396,22,1,2018,240,1440,6,2,557701.8888888889,488172,239969,1,3,2,3,4,1,2,2,2,2,1,6,1,1,7,1,1,4,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,4,0,1,2,3,0,3,3,0,3,3,0,6,0,45,1,6,1,7,1,4,1,0,6
3396,23,1,2018,170,340,6,2,1952812.5,488172,239969,1,6,4,4,5,1,2,2,2,2,1,6,1,1,2,1,2,1,1,1,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,6,1,1,2,0,0,0,2,0,0,0,0,1,1,0,2,0,53,1,6,1,7,1,99,0,0,0
3396,26,1,2018,193,772,6,2,585943.9583333333,488172,239969,1,4,2,3,4,3,2,2,2,2,1,6,1,1,2,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,1,6,6,6,1,1,2,0,0,0,4,0,0,0,0,3,1,0,4,0,54,1,4,2,7,1,2,1,0,6
3396,27,1,2018,243,1458,6,2,82000,488172,239969,1,2,2,3,1,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,4,0,1,2,3,0,3,3,0,3,3,0,6,1,45,1,2,2,7,6,4,1,0,6
3396,28,1,2018,259,2072,6,2,213508.375,488172,239969,1,1,1,3,1,4,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,1,1,2,0,0,5,2,1,6,5,1,3,5,0,8,0,67,1,3,2,7,1,4,1,0,6
3396,29,1,2018,281,1967,6,2,896336.3095238096,488172,239969,1,2,2,3,1,1,2,1,2,1,1,6,1,1,7,6,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,2,0,1,1,5,0,2,2,0,1,6,0,7,0,44,1,2,2,7,6,4,1,0,6
3396,30,1,2018,193,772,6,2,428458.3333333333,488172,239969,1,2,1,3,1,4,2,1,2,1,1,6,6,1,7,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,5,0,1,0,2,1,2,1,1,3,1,0,4,0,63,1,2,5,7,1,4,1,0,6
3396,31,1,2018,250,2250,6,2,227051.25925925924,488172,239969,1,2,2,3,4,2,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,6,1,1,6,6,6,6,6,6,6,1,6,6,6,1,1,4,0,1,2,6,0,3,3,0,3,6,0,9,0,53,1,0,2,7,6,4,1,0,6
3419,1,1,2018,220,880,6,2,524161.3910632765,488172,239969,1,4,3,3,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,1,1,6,1,6,6,6,6,1,6,1,6,1,1,2,0,0,2,2,0,2,2,0,2,2,0,4,0,37,1,9,1,7,1,4,1,0,6
3419,2,1,2018,260,1560,6,2,150981.8851924337,488172,239969,1,2,2,3,1,2,2,1,2,1,1,6,1,1,7,1,1,1,6,NA,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,3,0,0,2,4,0,2,2,0,2,4,0,6,1,54,1,2,4,7,6,4,1,0,6
3419,3,1,2018,240,960,6,2,884914.8727984376,488172,239969,1,3,2,3,3,3,2,2,2,2,1,6,1,1,2,1,1,4,1,1,6,6,6,1,1,1,6,1,1,6,6,6,6,1,6,6,6,1,1,4,0,1,0,3,0,1,1,0,2,2,0,4,0,49,1,6,1,7,1,2,1,0,6
3419,4,1,2018,247,1482,6,2,810375.599043273,488172,239969,1,4,3,3,5,3,2,2,2,2,1,6,1,1,2,1,2,1,1,7,6,6,6,1,1,1,1,6,1,6,6,1,6,1,6,1,6,1,1,2,0,0,3,3,0,3,3,0,3,3,0,6,0,39,1,15,1,1,1,1,1,0,1
3419,7,1,2018,159,159,6,2,1030466.730593611,488172,239969,1,2,1,3,4,3,2,1,2,1,1,6,6,1,7,1,1,1,1,1,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,65,1,5,4,7,1,4,1,0,6
3419,8,1,2018,150,300,6,2,587156.1480756707,488172,239969,1,2,1,3,1,3,2,1,2,1,1,6,6,1,7,1,1,1,1,1,6,6,6,6,6,1,6,6,1,6,6,6,6,6,6,6,6,6,1,2,0,0,0,1,1,1,0,1,1,1,1,2,0,78,1,5,2,7,1,4,1,0,6
3419,9,1,2018,278,1668,6,2,1346730.406610137,488172,239969,1,4,4,4,4,3,2,2,2,2,1,6,1,1,3,1,1,1,1,1,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,2,0,0,2,4,0,2,2,0,1,5,0,6,0,51,1,6,1,7,1,4,1,0,6
3419,10,1,2018,209,209,6,2,1379635.6816699333,488172,239969,1,1,1,4,4,4,2,1,2,1,1,6,1,1,7,1,1,1,1,1,6,6,6,1,6,6,6,6,1,1,6,6,6,6,6,6,6,6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,55,1,6,2,7,1,4,1,0,6
3419,11,1,2018,270,2700,6,2,387985.3072407058,488172,239969,1,6,4,3,3,3,2,1,2,1,1,6,1,1,3,1,1,1,1,7,6,6,6,1,1,1,6,6,1,6,6,6,6,6,6,6,6,1,1,4,0,1,3,6,0,4,4,0,4,6,0,10,0,52,1,6,1,7,1,4,1,0,6
3419,12,1,2018,153,459,6,2,709697.7603826945,488172,239969,1,3,2,4,1,4,2,1,2,1,1,6,6,1,7,1,1,1,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,2,0,0,0,1,2,2,0,2,1,2,0,3,0,83,1,5,1,7,1,99,0,0,0
3419,42,1,2018,314,1256,6,2,347931.73189823993,488172,239969,1,2,2,3,3,3,2,1,2,1,1,6,1,1,3,1,1,1,6,NA,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,4,0,1,1,2,0,2,2,0,1,3,0,4,0,24,1,12,2,7,1,2,1,0,6
3419,43,1,2018,219,657,6,2,254694.87932159257,488172,239969,1,3,3,3,1,3,2,2,2,2,1,6,1,1,7,1,1,1,1,1,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,47,1,6,5,7,1,4,1,0,6
3449,4,1,2018,235,1410,6,2,382104.1666666667,488172,239969,1,4,3,3,3,4,3,2,3,2,1,6,1,1,6,1,1,1,1,1,6,6,6,1,1,1,6,6,6,6,6,6,6,1,6,1,6,1,0,4,0,1,1,3,1,3,2,1,2,4,0,6,0,78,1,4,4,7,1,4,1,0,6
