upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_celular,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_quiere_trabajo,jefe_caja_jubilacion1,lnipcm,totpov,extpov
20572,18,1,2018,737,2211,rural,Central,900000,488172,239969,1,1,Ladrillo,Lecherada,Fibrocemento,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,No_banho,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,1,2,No,3,No,30,Bilingual,9,Casado,Yes,Yes,Privado,No,Yes,13.710150042306449,nontot_pov,nonext_pov
20572,19,1,2018,594,594,rural,Central,748848.5654057612,488172,239969,1,1,Ladrillo,Lecherada,Zinc,SENASA,Vecino,SENASA,Vecino,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,30,Guarani,5,Soltero,No,Yes,No_trabajo,Yes,No,13.526292059688936,nontot_pov,nonext_pov
20572,20,1,2018,648,1944,rural,Central,1464620,488172,239969,1,1,Madera,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Fiscal_municipal,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,2,1,No,3,Yes,34,Castellano,5,Unido,No,Yes,Domestico,No,No,14.197106381121495,nontot_pov,nonext_pov
20572,21,1,2018,554,554,rural,Central,1000000,488172,239969,1,1,Carton,Tierra,Fibrocemento,Pozo_sin_bomba,Vecino,Pozo_sin_proteccion,Vecino,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Fiscal_municipal,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,60,Bilingual,5,Separado,No,Yes,No_trabajo,No,No,13.815510557964274,nontot_pov,nonext_pov
20572,22,1,2018,420,420,rural,Central,1000000,488172,239969,1,1,Ladrillo,Lecherada,Teja,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,No,Letrina_comun_sin_techo,Yes,Carbon,Quema,Propia,Fiscal_municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,88,Guarani,2,Separado,No,Yes,No_trabajo,No,No,13.815510557964274,nontot_pov,nonext_pov
20572,23,1,2018,554,554,rural,Central,2737861.6994704125,488172,239969,1,1,Carton,Tierra,Zinc,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,54,Guarani,4,Soltero,No,Yes,Cuenta_propia,No,No,14.822687772039227,nontot_pov,nonext_pov
20776,16,1,2018,302,604,rural,Central,1465446.5549218766,488172,239969,4,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Nuclear_Incompleto,0,0,1,1,1,0,1,1,1,No,2,No,87,No_habla,3,Viudo,No,No,No_trabajo,No,No,14.197670569632786,nontot_pov,nonext_pov
20776,17,1,2018,217,217,rural,Central,993633.3333333334,488172,239969,2,1,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Fiscal_municipal,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,73,Guarani,3,Soltero,No,Yes,Cuenta_propia,No,No,13.809123537639422,nontot_pov,nonext_pov
20776,18,1,2018,492,3444,rural,Central,856817.1428571428,488172,239969,3,3,Ladrillo,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,1,2,3,1,4,3,1,2,5,No,7,Yes,33,Guarani,6,Casado,No,Yes,No_trabajo,No,No,13.66097980591872,nontot_pov,nonext_pov
20776,20,1,2018,417,2502,rural,Central,1010309.0495738954,488172,239969,3,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Carbon,Quema,Propia,Propio,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Extendido,1,1,2,2,4,2,2,3,3,No,6,No,78,Bilingual,3,Casado,No,Yes,No_trabajo,No,No,13.825766831689274,nontot_pov,nonext_pov
20776,22,1,2018,372,744,rural,Central,2500000,488172,239969,1,1,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,No,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,33,Bilingual,12,Unido,No,Yes,Privado,No,No,14.73180128983843,nontot_pov,nonext_pov
20776,23,1,2018,319,319,rural,Central,430858.3333333334,488172,239969,2,2,Ladrillo,Ladrillo,Zinc,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Chacra,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,71,Guarani,6,Soltero,No,Yes,Cuenta_propia,No,No,12.973534622092409,tot_pov,nonext_pov
20776,25,1,2018,503,4024,rural,Central,1276160.6195263502,488172,239969,6,5,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Extendido,1,1,6,0,2,2,0,4,4,No,8,No,48,Guarani,1,Casado,No,No,Privado,No,No,14.059366612336728,nontot_pov,nonext_pov
20776,26,1,2018,315,945,rural,Central,1405069.4444444447,488172,239969,3,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Nuclear_Completo,0,0,1,2,2,0,2,1,2,No,3,No,86,Guarani,4,Casado,Yes,No,No_trabajo,No,No,14.155597286179377,nontot_pov,nonext_pov
21224,1,1,2018,728,3640,rural,Central,1043690.4418790352,488172,239969,3,2,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,1,1,3,0,2,2,0,2,3,No,5,No,38,Castellano,10,Casado,No,Yes,Privado,No,No,13.858273491846342,nontot_pov,nonext_pov
21224,2,1,2018,691,4837,rural,Central,462689.29413388576,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Cuotas,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Nuclear_Completo,1,2,4,0,3,3,0,5,2,No,7,No,40,Bilingual,6,Casado,No,Yes,Privado,No,No,13.044811036814323,tot_pov,nonext_pov
21224,3,1,2018,810,3240,rural,Central,496618.35748792306,488172,239969,1,1,Ladrillo,Lecherada,Teja,SENASA,Caneria_terreno,Embotellada,Embotellada,Yes,Camara_septica,No,Gas,Quema,Alquilada,No_propio,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,2,0,2,0,2,2,0,3,1,No,4,No,28,Bilingual,12,Unido,Yes,Yes,Privado,No,Yes,13.11557711771997,nontot_pov,nonext_pov
21224,4,1,2018,631,2524,rural,Central,1767771.0572674912,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Nuclear_Completo,0,1,3,0,1,1,0,2,2,No,4,Yes,37,Bilingual,6,Casado,No,Yes,No_remunerado,No,No,14.385230021299085,nontot_pov,nonext_pov
21224,14,1,2018,750,1500,rural,Central,1297446.2492753633,488172,239969,2,1,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Recoleccion_privada,Propia,Cuotas,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,Yes,22,Castellano,12,Casado,No,Yes,No_trabajo,No,No,14.075908466786716,nontot_pov,nonext_pov
21224,15,1,2018,864,7776,rural,Central,545449.8443370911,488172,239969,2,2,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Cuotas,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Extendido,2,3,4,0,5,5,0,3,6,Yes,9,Yes,39,Guarani,4,Unido,No,Yes,No_trabajo,Yes,No,13.209366135641485,nontot_pov,nonext_pov
21224,16,1,2018,645,645,rural,Central,1191884.057971015,488172,239969,2,1,Ladrillo,Baldosa,Teja,Artesiano,Caneria_vivienda,Artesiano,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,48,Bilingual,11,Soltero,No,Yes,Privado,No,No,13.991045855073871,nontot_pov,nonext_pov
21224,17,1,2018,645,645,rural,Central,5283977.938808377,488172,239969,3,2,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,44,Bilingual,12,Soltero,No,Yes,Cuenta_propia,No,No,15.480189769522598,nontot_pov,nonext_pov
21224,18,1,2018,531,1062,rural,Central,1738164.2512077307,488172,239969,1,1,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,Embotellada,Embotellada,Yes,Pozo_ciego,Yes,Carbon,Recoleccion_publica,Alquilada,No_propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,41,Guarani,9,Unido,No,Yes,No_remunerado,No,No,14.368340086215339,nontot_pov,nonext_pov
21224,44,1,2018,559,1677,rural,Central,1638840.5797101462,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Nuclear_Completo,0,1,2,0,1,1,0,2,1,No,3,Yes,38,Guarani,15,Casado,No,Yes,Publico,No,No,14.309499586192405,nontot_pov,nonext_pov
21224,45,1,2018,549,1647,rural,Central,561178.743961353,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Nuclear_Incompleto,0,0,2,1,1,0,1,0,3,No,3,No,83,Bilingual,5,Viudo,No,Yes,No_trabajo,No,No,13.23779475044422,nontot_pov,nonext_pov
21269,1,1,2018,404,1212,rural,Central,959080.4079441768,488172,239969,4,1,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,1,2,2,0,2,1,2,No,3,No,67,Bilingual,1,Unido,No,No,No_trabajo,No,No,13.773730195965094,nontot_pov,nonext_pov
21269,2,1,2018,741,2964,rural,Central,545926.2342995172,488172,239969,3,1,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Cedido,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,1,3,No,4,No,39,Bilingual,12,Unido,No,Yes,Cuenta_propia,No,No,13.210239143584406,nontot_pov,nonext_pov
21269,3,1,2018,447,1341,rural,Central,811143.3172302743,488172,239969,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Extendido,0,1,0,2,3,1,2,2,1,No,3,No,71,Guarani,6,Casado,No,Yes,No_trabajo,No,No,13.606200034168442,nontot_pov,nonext_pov
21269,4,1,2018,387,774,rural,Central,1702987.1175523363,488172,239969,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Nuclear_Incompleto,0,0,1,1,1,0,1,1,1,No,2,Yes,83,Guarani,0,Viudo,No,No,No_trabajo,No,No,14.347894395055048,nontot_pov,nonext_pov
21269,5,1,2018,519,4152,rural,Central,798381.2600644127,488172,239969,5,4,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Extendido,2,0,4,2,4,2,2,4,4,No,8,No,74,Bilingual,6,Casado,No,Yes,Cuenta_propia,No,No,13.590341531840712,nontot_pov,nonext_pov
21269,6,1,2018,570,1710,rural,Central,2292690.9103596364,488172,239969,1,1,Ladrillo,Tierra,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,1,2,0,1,1,0,1,2,No,3,No,43,Bilingual,5,Unido,No,Yes,Cuenta_propia,No,No,14.645236755702047,nontot_pov,nonext_pov
21269,18,1,2018,680,2720,rural,Central,996359.0845410636,488172,239969,3,2,Ladrillo,Lecherada,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,1,3,No,4,No,48,Bilingual,6,Unido,No,Yes,Cuenta_propia,No,No,13.811862998240274,nontot_pov,nonext_pov
21269,19,1,2018,628,3768,rural,Central,1039949.7412775102,488172,239969,3,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Cedido,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Extendido,1,0,5,0,1,1,0,3,3,No,6,No,55,Bilingual,2,Casado,No,Yes,Privado,No,No,13.85468294425513,nontot_pov,nonext_pov
21269,20,1,2018,337,674,rural,Central,630858.438003221,488172,239969,2,1,Ladrillo,Lecherada,Teja,SENASA,Vecino,SENASA,Vecino,No,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,0,2,2,0,2,1,1,No,2,No,73,Guarani,3,Unido,No,Yes,No_trabajo,No,No,13.354836770875883,nontot_pov,nonext_pov
21269,21,1,2018,278,278,rural,Central,1092560.3864734308,488172,239969,1,1,Ladrillo,Tierra,Teja,SENASA,Vecino,SENASA,Vecino,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,65,Guarani,1,Soltero,No,No,Privado,No,No,13.90403447808424,nontot_pov,nonext_pov
21269,22,1,2018,631,1893,rural,Central,946885.6682769732,488172,239969,2,1,Ladrillo,Tierra,Fibrocemento,SENASA,Vecino,SENASA,Vecino,Yes,Letrina_comun_sin_techo,No,Electricidad,Quema,Cedida,No_propio,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Extendido,0,0,3,0,0,0,0,2,1,No,3,Yes,17,Guarani,10,Unido,No,Yes,Cuenta_propia,No,No,13.760933634443568,nontot_pov,nonext_pov
21269,23,1,2018,404,1212,rural,Central,1366417.820719271,488172,239969,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,1,2,2,0,2,1,2,No,3,No,75,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,14.12770314402688,nontot_pov,nonext_pov
25428,5,1,2018,637,1274,rural,Central,5431702.54403133,488172,239969,3,2,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,31,Bilingual,7,Casado,No,Yes,Patron,No,No,15.507763186785967,nontot_pov,nonext_pov
25428,6,1,2018,757,1514,rural,Central,1760273.9726027462,488172,239969,1,1,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,21,Guarani,10,Unido,Yes,Yes,Privado,No,Yes,14.380980021151162,nontot_pov,nonext_pov
25428,7,1,2018,536,1072,rural,Central,754403.1311154626,488172,239969,1,1,Ladrillo,Lecherada,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,34,Bilingual,9,Unido,No,Yes,No_trabajo,Yes,No,13.533682160763957,nontot_pov,nonext_pov
25428,8,1,2018,844,9284,rural,Central,136983.1524639748,488172,239969,1,1,Madera,Lecherada,Zinc,Pozo_sin_bomba,Otros,Pozo_sin_proteccion,Otros,No,Letrina_comun,No,Carbon,Quema,Propia,Ocupado_hecho,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Extendido,4,5,2,0,9,9,0,6,5,No,11,Yes,30,Bilingual,2,Soltero,No,Yes,Cuenta_propia,No,No,11.82761322253274,tot_pov,ext_pov
25428,9,1,2018,919,919,rural,Central,3470254.4031311283,488172,239969,1,1,Madera,Baldosa,Fibrocemento,Pozo_sin_bomba,Otros,Pozo_sin_proteccion,Otros,Yes,Pozo_ciego,No,Electricidad,Quema,Cedida,No_propio,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,18,Bilingual,3,Unido,No,Yes,Privado,No,No,15.059738464259008,nontot_pov,nonext_pov
25428,10,1,2018,797,2391,rural,Central,1072928.8975864358,488172,239969,1,1,Madera,Lecherada,Zinc,Pozo_sin_bomba,Otros,Pozo_sin_proteccion,Otros,No,Pozo_ciego,No,Carbon,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,1,0,2,0,1,1,0,2,1,No,3,No,22,Bilingual,7,Unido,Yes,Yes,Privado,No,Yes,13.88590275435331,nontot_pov,nonext_pov
25428,15,1,2018,631,2524,rural,Central,1588924.8825831758,488172,239969,1,1,Madera,Tierra,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Electricidad,Quema,Propia,Fiscal_municipal,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,3,1,No,4,No,31,Bilingual,12,Unido,Yes,Yes,Privado,No,Yes,14.27856817101136,nontot_pov,nonext_pov
25428,16,1,2018,900,3600,rural,Central,863440.5381604728,488172,239969,3,2,Ladrillo,Lecherada,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Nuclear_Completo,2,0,2,0,2,2,0,2,2,No,4,No,26,Castellano,11,Casado,Yes,Yes,Privado,No,Yes,13.668680312773926,nontot_pov,nonext_pov
25428,17,1,2018,624,1872,rural,Central,812610.8675799117,488172,239969,1,1,Madera,Tierra,Zinc,Red_comunitaria,Caneria_vivienda,Embotellada,Embotellada,Yes,Camara_septica,No,Electricidad,Quema,Propia,Ocupado_hecho,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Nuclear_Incompleto,1,1,1,0,2,2,0,3,0,No,3,Yes,40,Bilingual,9,Soltero,No,Yes,Domestico,No,No,13.608007636283292,nontot_pov,nonext_pov
25428,18,1,2018,817,3268,rural,Central,1283391.6144814135,488172,239969,2,2,Madera,Tierra,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Carbon,Recoleccion_publica,Propia,Ocupado_hecho,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,3,1,No,4,No,29,Bilingual,12,Unido,No,Yes,Privado,No,No,14.065016830446298,nontot_pov,nonext_pov
25428,19,1,2018,730,3650,rural,Central,606875.4076973278,488172,239969,3,2,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Extendido,0,0,5,0,0,0,0,1,4,No,5,Yes,55,Guarani,2,Unido,No,Yes,No_trabajo,No,No,13.316078789825363,nontot_pov,nonext_pov
25428,20,1,2018,826,3304,rural,Central,741829.7455968716,488172,239969,1,1,Ladrillo,Tierra,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Ocupado_hecho,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Extendido,1,0,3,0,1,1,0,2,2,No,4,No,27,Bilingual,9,Unido,No,Yes,No_trabajo,Yes,No,13.516875042447577,nontot_pov,nonext_pov
25470,5,1,2018,378,1134,rural,Central,951982.9353589504,488172,239969,2,2,Ladrillo,Otro,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Chacra,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,1,1,0,1,1,2,No,3,No,69,Guarani,5,Casado,No,Yes,No_trabajo,No,No,13.766302388569727,nontot_pov,nonext_pov
25470,6,1,2018,626,2504,rural,Central,935459.8825831736,488172,239969,2,2,Ladrillo,Tierra,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Carbon,Quema,Cedida,No_propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Compuesto,1,0,3,0,1,1,0,2,2,No,4,No,26,Castellano,12,Soltero,No,Yes,Privado,No,No,13.748793540380904,nontot_pov,nonext_pov
